Taxes and Charges Deducted (Company Currency),Thuế và Phí được khấu trừ (Theo tiền tệ Cty),
Taxes and Charges on Income Tax,Thuế và Phí đối với Thuế thu nhập,
Taxi,xe tắc xi,
TaxJar Settings,Cài đặt TaxJar,
TDS Computation Summary,Tóm tắt tính toán TDS,
TDS Payable Monthly,TDS phải trả hàng tháng,
TDS Rate %,Tỷ lệ TDS%,
Team Member,Thành viên của đội,
Team Updates,Cập nhật nhóm,
Technology,Công nghệ,
Telangana,Telangana,
Tele,Tele,
Telecommunications,Viễn thông,
Telephone Expenses,Chi phí điện thoại,
Television,Tivi,
Temperature: ,Nhiệt độ:,
Template,Mẫu,
Template Item,Mục mẫu,
Template Name,Tên mẫu,
Template of terms or contract.,Mẫu thời hạn hoặc hợp đồng.,
Template Title,Tiêu đề Mẫu,
Templates of supplier scorecard criteria.,Mẫu tiêu chí của nhà cung cấp thẻ điểm.,
Templates of supplier scorecard variables.,Mẫu của các biến thẻ điểm của nhà cung cấp.,
Templates of supplier standings.,Mẫu bảng xếp hạng nhà cung cấp.,
Temporarily on Hold,Tạm thời giữ,
Temporary,Tạm thời,
Temporary Accounts,Tài khoản tạm thời,
Temporary Opening,Mở cửa tạm thời,
Temporary Opening Account,Tài khoản Mở Tạm Thời,
Term Details,Chi tiết điều khoản,
Term End Date,Ngày kết thúc kỳ hạn,
Term Name,Tên kỳ hạn,
Term Start Date,Ngày bắt đầu kỳ hạn,
Terms,Điều khoản,
Terms and Conditions,Các Điều khoản/Điều kiện,
Terms and Conditions Chinese,Các Điều khoản/Điều kiện tiếng Hoa,
Terms and Conditions Content,Điều khoản và Điều kiện nội dung,
Terms and Conditions Details,Điều khoản và Điều kiện chi tiết,
Terms and Conditions English,Các Điều khoản/Điều kiện tiếng Anh,
Terms and Conditions Help,Điều khoản và điều kiện giúp,
Terms and Conditions Template,Điều khoản và Điều kiện mẫu,
Terms and Conditions Vietnamese-Chinese,Các Điều khoản/Điều kiện Việt-Hoa,
Terms and Conditions1,Điều khoản và Conditions1,
Ternary Plot,Ternary Plot,
Territory,Nhóm quản lý,
Territory Manager,Người quản lý,
Territory Name,Tên nhóm quản lý,
Territory Target Variance Based On Item Group,Mục tiêu của địa bàn dựa trên nhóm mặt hàng,
Territory Targets,Các mục tiêu của nhóm,
Territory-wise Sales,Bán hàng theo địa bàn,
Test,K.tra,
Test :,Kiểm tra :,
Test Created,Đã tạo thử nghiệm,
Test Group,Nhóm thử nghiệm,
Test Name,Tên thử nghiệm,
Test Template,Mẫu thử nghiệm,
Test: ,Kiểm tra:,
Test(s) Prescribed.,(Các) thử nghiệm được kê đơn.,
Thank you,Cảm ơn bạn,
Thank you for your business!,Cảm ơn vì công việc kinh doanh của bạn !,
The 'From Package No.' field must neither be empty nor it's value less than 1.,&#39;Từ Gói số&#39; trường không được để trống hoặc giá trị còn nhỏ hơn 1.,
The {0} ({1}) must be equal to {2} ({3}),{0} ({1}) phải bằng {2} ({3}),
The {0} {1} created sucessfully,{0} {1} đã tạo thành công,
"The Access to Request for Quotation From Portal is Disabled. To Allow Access, Enable it in Portal Settings.","Quyền truy cập để yêu cầu báo giá từ cổng đã bị vô hiệu hóa. Để cho phép truy cập, hãy bật nó trong Cài đặt cổng.",
"The account head under Liability or Equity, in which Profit/Loss will be booked","Người đứng đầu tài khoản dưới trách nhiệm pháp lý hoặc vốn chủ sở hữu, trong đó lợi nhuận / lỗ sẽ được đặt",
The accounts are set by the system automatically but do confirm these defaults,Các tài khoản được đặt bởi hệ thống tự động nhưng xác nhận các mặc định này,
The amount of {0} set in this payment request is different from the calculated amount of all payment plans: {1}. Make sure this is correct before submitting the document.,Số tiền {0} được đặt trong yêu cầu thanh toán này khác với số tiền đã tính của tất cả các gói thanh toán: {1}. Đảm bảo điều này là chính xác trước khi gửi tài liệu.,
The BOM which will be replaced,BOM được thay thế,
The Brand,Thương hiệu,
The Campaign '{0}' already exists for the {1} '{2}',Chiến dịch &#39;{0}&#39; đã tồn tại cho {1} &#39;{2}&#39;,
The day(s) on which you are applying for leave are holidays. You need not apply for leave.,Ngày (s) mà bạn đang nộp đơn xin nghỉ phép là ngày nghỉ. Bạn không cần phải nộp đơn xin nghỉ phép.,
The difference between from time and To Time must be a multiple of Appointment,Sự khác biệt giữa thời gian và thời gian phải là bội số của Cuộc hẹn,
"The fallback series is ""SO-WOO-"".",Chuỗi dự phòng là &quot;SO-WOO-&quot;.,
The field Asset Account cannot be blank,Tài khoản tài sản trường không thể để trống,
The field Equity/Liability Account cannot be blank,Tài khoản Vốn chủ sở hữu / Trách nhiệm không thể để trống,
The field From Shareholder cannot be blank,Trường Từ Cổ Đông không được để trống,
The field To Shareholder cannot be blank,Trường Đối với Cổ Đông không được để trống,
The fields From Shareholder and To Shareholder cannot be blank,Các lĩnh vực từ cổ đông và cổ đông không được để trống,
The first Approver in the list will be set as the default Approver.,Người phê duyệt đầu tiên trong danh sách sẽ được đặt làm Người phê duyệt mặc định.,
The folio numbers are not matching,Các số folio không khớp,
The following {0} were created: {1},{0} sau đây đã được tạo: {1},
The following deleted attributes exist in Variants but not in the Template. You can either delete the Variants or keep the attribute(s) in template.,Các thuộc tính đã xóa sau đây tồn tại trong Biến thể nhưng không tồn tại trong Mẫu. Bạn có thể xóa các Biến thể hoặc giữ (các) thuộc tính trong mẫu.,
The following employees are currently still reporting to {0}:,Các nhân viên sau hiện vẫn đang báo cáo cho {0}:,
The following serial numbers were created: <br><br> {0},Các số sê-ri sau đã được tạo: <br><br> {0},
The fraction of daily wages to be paid for half-day attendance,Phần tiền lương hàng ngày phải trả khi đi học nửa ngày,
The gross weight of the package. Usually net weight + packaging material weight. (for print),Tổng trọng lượng của gói. Thường là khối lượng tịnh + trọng lượng vật liệu. (Đối với việc in),
The holiday on {0} is not between From Date and To Date,Các kỳ nghỉ vào {0} không ở giữa 'từ ngày' và 'tới ngày',
The Item {0} cannot have Batch,Mẫu hàng {0} không thể theo lô,
The item referenced by {0} - {1} is already invoiced,Mặt hàng được tham chiếu bởi {0} - {1} đã được lập hóa đơn,
The Loyalty Program isn't valid for the selected company,Chương trình khách hàng thân thiết không hợp lệ đối với công ty được chọn,
The minimum distance between rows of plants for optimum growth,Khoảng cách tối thiểu giữa các hàng cây để tăng trưởng tối ưu,
The minimum length between each plant in the field for optimum growth,Chiều dài tối thiểu giữa mỗi nhà máy trong cánh đồng để tăng trưởng tối ưu,
The name of the institute for which you are setting up this system.,Tên của tổ chức  mà bạn đang thiết lập hệ thống này.,
The name of your company for which you are setting up this system.,Tên của công ty bạn đang thiết lập hệ thống này.,
The net weight of this package. (calculated automatically as sum of net weight of items),Trọng lượng tịnh của gói này. (Tính toán tự động như tổng khối lượng tịnh của sản phẩm),
The new BOM after replacement,BOM mới sau khi thay thế,
"The number of billing cycles for which the customer should be charged. For example, if a customer is buying a 1-year membership that should be billed on a monthly basis, this value should be 12.","Số chu kỳ thanh toán mà khách hàng sẽ bị tính phí. Ví dụ: nếu khách hàng mua tư cách thành viên 1 năm sẽ được thanh toán hàng tháng, giá trị này phải là 12.",
The number of free follow ups (Patient Encounters in valid days) allowed,Số lần theo dõi miễn phí (Gặp bệnh nhân trong những ngày hợp lệ) được phép,
The number of shares and the share numbers are inconsistent,Số cổ phần và số cổ phần không nhất quán,
The parent account {0} does not exists in the uploaded template,Tài khoản mẹ {0} không tồn tại trong mẫu đã tải lên,
The payment for this membership is not paid. To generate invoice fill the payment details,"Khoản thanh toán cho thành viên này không được thanh toán. Để tạo hóa đơn, hãy điền vào chi tiết thanh toán",
The payment gateway account in plan {0} is different from the payment gateway account in this payment request,Tài khoản cổng thanh toán trong gói {0} khác với tài khoản cổng thanh toán trong yêu cầu thanh toán này,
The Payment Term at row {0} is possibly a duplicate.,Thời hạn thanh toán ở hàng {0} có thể trùng lặp.,
"The percentage you are allowed to bill more against the amount ordered. For example, if the order value is $100 for an item and tolerance is set as 10%, then you are allowed to bill up to $110 ","Phần trăm bạn được phép lập hóa đơn nhiều hơn so với số tiền đã đặt hàng. Ví dụ: nếu giá trị đơn đặt hàng là 100 đô la cho một mặt hàng và dung sai được đặt là 10%, thì bạn được phép lập hóa đơn lên đến 110 đô la",
"The percentage you are allowed to receive or deliver more against the quantity ordered. For example, if you have ordered 100 units, and your Allowance is 10%, then you are allowed to receive 110 units.","Phần trăm bạn được phép nhận hoặc giao nhiều hơn so với số lượng đặt hàng. Ví dụ: nếu bạn đã đặt hàng 100 đơn vị và Phụ cấp của bạn là 10%, thì bạn được phép nhận 110 đơn vị.",
The question cannot be duplicate,Câu hỏi không thể trùng lặp,
The Request for Quotation can be accessed by clicking on the following button,Yêu cầu Báo giá có thể được truy cập bằng cách nhấp vào nút sau,
The root account {0} must be a group,Tài khoản gốc {0} phải là một nhóm,
"The salary slip emailed to the employee will be password protected, the password will be generated based on the password policy.","Phiếu lương gửi qua email cho nhân viên sẽ được bảo vệ bằng mật khẩu, mật khẩu sẽ được tạo dựa trên chính sách mật khẩu.",
The selected BOMs are not for the same item,Các BOMs chọn không cho cùng một mục,
The selected change account {} doesn't belongs to Company {}.,Tài khoản thay đổi đã chọn {} không thuộc về Công ty {}.,
The selected item cannot have Batch,Các sản phẩm được chọn không thể có hàng loạt,
The selected payment entry should be linked with a creditor bank transaction,Mục thanh toán được chọn phải được liên kết với giao dịch ngân hàng chủ nợ,
The selected payment entry should be linked with a debtor bank transaction,Mục thanh toán được chọn phải được liên kết với giao dịch ngân hàng con nợ,
The seller and the buyer cannot be the same,Người bán và người mua không thể giống nhau,
The serial no {0} does not belong to item {1},Sê-ri số {0} không thuộc mục {1},
The shareholder does not belong to this company,Cổ đông không thuộc công ty này,
The shares already exist,Cổ phiếu đã tồn tại,
The shares don't exist with the {0},Cổ phần không tồn tại với {0},
"The Stock Entry of type 'Manufacture' is known as backflush. Raw materials being consumed to manufacture finished goods is known as backflushing. <br><br> When creating Manufacture Entry, raw-material items are backflushed based on BOM of production item. If you want raw-material items to be backflushed based on Material Transfer entry made against that Work Order instead, then you can set it under this field.","Mục nhập kho của loại &#39;Sản xuất&#39; được gọi là backflush. Nguyên liệu thô được tiêu thụ để sản xuất thành phẩm được gọi là sản phẩm hoàn thiện.<br><br> Khi tạo Mục nhập sản xuất, các mặt hàng nguyên liệu thô được gộp lại dựa trên BOM của mặt hàng sản xuất. Thay vào đó, nếu bạn muốn các hạng mục nguyên liệu thô dựa trên mục Chuyển Vật liệu được thực hiện theo Lệnh công việc đó, thì bạn có thể đặt nó trong trường này.",
"The task has been enqueued as a background job. In case there is any issue on processing in background, the system will add a comment about the error on this Stock Reconciliation and revert to the Draft stage","Nhiệm vụ này đã được thực hiện như một công việc nền. Trong trường hợp có bất kỳ vấn đề nào về xử lý nền, hệ thống sẽ thêm nhận xét về lỗi trên Bản hòa giải chứng khoán này và hoàn nguyên về giai đoạn Dự thảo",
